TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
42605944,-0.3232256,-0.7133719,-9.834545,0.004137474,-0.001611825,0.0003843239,0.001066455,1.10963,-0.07648025,1.1096305124798376,1.112263054707082,7.356897248501944,7.391846389626317
42626355,-0.3240926,-0.7034813,-9.842772,0.003860026,-0.001397193,0.0003571635,0.0007296859,1.108407,-0.07651334,1.1084072401831886,1.1110449591661302,7.340685495290813,7.375664885198596
42645896,-0.3259261,-0.7063512,-9.850124,0.003828585,-0.001185712,0.0003558021,0.0004777506,1.107369,-0.07645304,1.1073691030576192,1.1100051341015849,7.326941324179649,7.361865601447967
42665920,-0.3215863,-0.7119433,-9.837955,0.00408342,-0.001259883,0.0003674983,0.0004058194,1.106935,-0.07600223,1.106935074389815,1.1095411654730791,7.321198922013451,7.355712547329168
42685905,-0.3105443,-0.7139088,-9.836273,0.004291284,-0.001201698,0.0004922575,0.0004352534,1.106981,-0.07602093,1.1069810855685485,1.1095883496164634,7.321807564743969,7.356338175987407
42705896,-0.3162254,-0.7119234,-9.843894,0.00448729,-0.001488377,0.000360148,0.0002715775,1.107393,-0.07585473,1.1073930333008866,1.1099879595142965,7.3272579979649475,7.361637789843602
42726324,-0.3145556,-0.7134047,-9.84313,0.004556576,-0.001473676,0.0003639948,0.0001926918,1.105805,-0.07589299,1.1058050167887328,1.1084062797937722,7.306258292551899,7.3406727744904625
42746188,-0.3135709,-0.7109626,-9.844328,0.004427483,-0.001495359,0.0003408874,0.0001186164,1.105083,-0.0757907,1.10508300636597,1.1076789612362152,7.296720494479131,7.331042269962911
42765948,-0.3121489,-0.70532,-9.83331,0.004206236,-0.0015514,0.0003916309,3.773826e-05,1.104628,-0.07520191,1.1046280006446405,1.1071848748406132,7.2907130433538505,7.3245036237780505
42785889,-0.3201623,-0.7049403,-9.83359,0.0038833,-0.001232576,0.0004500902,-0.0004080061,1.104759,-0.07531491,1.1047590753417587,1.1073233268645097,7.292443371936116,7.326335577554257
42805971,-0.3180474,-0.71076,-9.841427,0.003946296,-0.0008391335,0.0003360201,-0.00044673,1.105082,-0.07511688,1.105082090295419,1.1076321464965826,7.296708397092863,7.3304226074169465
42826328,-0.3155928,-0.7119848,-9.841518,0.003743866,-0.0004685828,0.0001949345,-0.0005248399,1.103504,-0.07505916,1.1035041248101072,1.1060539005730354,7.275885087000701,7.3095475050626355
42845946,-0.3185512,-0.7143151,-9.839874,0.003842326,-0.0001312714,7.781132e-05,-0.0006116076,1.102476,-0.07476669,1.1024761696471523,1.1050084898196089,7.262335885223143,7.2957364813761405
42865932,-0.3194015,-0.7154747,-9.83875,0.004143379,0.0002723726,-0.0001009831,-0.0008660472,1.102026,-0.07490381,1.1020263402994288,1.1045689817599753,7.25641077691467,7.289933996910955
42885938,-0.3136649,-0.7112954,-9.849025,0.003909884,0.0002201887,-5.91565e-05,-0.0008680889,1.102049,-0.07498531,1.1020493418986912,1.1045974600256578,7.256713693076547,7.29030990345343
42906239,-0.3153746,-0.7053838,-9.847668,0.003649262,-0.0002066786,-3.227468e-05,-0.001194639,1.102707,-0.07504193,1.1027076471174673,1.1052580903433666,7.26538582619276,7.299032791460056
42926261,-0.3113366,-0.7073911,-9.842031,0.003411089,-0.0009748298,-9.446928e-05,-0.001102615,1.101076,-0.07471506,1.101076552077937,1.103608587193232,7.243908201876632,7.277262684516683
42945903,-0.3091736,-0.7089984,-9.84427,0.003236977,-0.001294495,-5.006481e-05,-0.001264151,1.10027,-0.07496127,1.1002707262204838,1.102821319606111,7.233309134092061,7.266883806292139
42965937,-0.3173567,-0.703157,-9.847967,0.003324501,-0.001287672,2.110213e-05,-0.001540491,1.099987,-0.07477892,1.099988078699729,1.1025269430530429,7.2295932953570885,7.2630048194433785
42985920,-0.3200049,-0.7090892,-9.840986,0.003551843,-0.001084639,-5.933928e-06,-0.001702179,1.09969,-0.07461558,1.0996913173765392,1.1022197958175513,7.225692936242256,7.258958657795204
43005921,-0.3088339,-0.7023743,-9.833293,0.003653105,-0.000815641,-0.0001911283,-0.001757637,1.100475,-0.07438622,1.1004764036147363,1.102987590428248,7.236013681604123,7.269075207216307
43026292,-0.3187034,-0.7014536,-9.82575,0.003877262,-0.0007232555,-0.0001021148,-0.002113972,1.098868,-0.07361485,1.0988700333986803,1.1013330542765614,7.214904218052159,7.2472836162417815
43045932,-0.3192611,-0.7060594,-9.815611,0.003864911,-0.0006091965,-6.210372e-05,-0.00223385,1.097835,-0.07304622,1.0978372726915506,1.1002647079530956,7.201348896932162,7.233230004713487
43066132,-0.3194843,-0.7085532,-9.818438,0.003911945,-0.000889531,-0.0001364687,-0.002756148,1.097444,-0.07269115,1.0974474609236644,1.0998522322458233,7.196235803689592,7.227807723337319
43085950,-0.3182529,-0.7094752,-9.836839,0.003904954,-0.001260886,-5.628159e-05,-0.002772975,1.097421,-0.07291181,1.0974245033857002,1.0998439310505954,7.19593473027232,7.22769861919624
43105960,-0.3218361,-0.7101907,-9.851525,0.003882824,-0.00118107,0.0001331859,-0.003169575,1.097537,-0.07299725,1.0975415766952432,1.0999664136155445,7.197470137633716,7.2293085137164015
43126297,-0.312889,-0.71556,-9.839228,0.0036447,-0.001244354,0.0004523442,-0.003155679,1.095986,-0.07241714,1.0959905430732286,1.0983804043553083,7.177141741273054,7.208476088213589
43145881,-0.3180815,-0.7107098,-9.839016,0.003298985,-0.001593052,0.0007258024,-0.003603484,1.095139,-0.07238816,1.095144928499392,1.0975347193260556,7.1660709261471816,7.197380199253589
43165971,-0.3259699,-0.7065043,-9.842601,0.003042253,-0.001708151,0.0007817845,-0.00411551,1.094558,-0.07213905,1.0945657370786643,1.0969403791097592,7.1584930628996934,7.1895872170457364
43185882,-0.3335448,-0.708708,-9.838792,0.003254135,-0.001579327,0.0007078973,-0.004762281,1.09465,-0.07191592,1.094660359116161,1.0970201462916573,7.159730778376427,7.190632878184371
43205899,-0.3275236,-0.7093889,-9.838545,0.003430094,-0.001403297,0.00070766,-0.004867213,1.094957,-0.07178993,1.0949678176144664,1.0973186937534565,7.1637532666280395,7.1945471860732315
43226523,-0.3187111,-0.7092171,-9.839563,0.00350357,-0.0010419,0.0005959867,-0.005233711,1.09342,-0.07127021,1.0934325256415376,1.0957527690881168,7.143678261581719,7.174027932511548
43245956,-0.3141246,-0.6984863,-9.835277,0.00332223,-0.001272084,0.0005506402,-0.005209194,1.092791,-0.07104284,1.0928034157080264,1.0951102184247918,7.135460349664199,7.165616683227912
43265992,-0.3127009,-0.6935366,-9.841728,0.003131148,-0.001293828,0.0004995164,-0.005408207,1.09242,-0.07094508,1.092433387032342,1.0947346297067437,7.130628962990153,7.160702359137989
43285977,-0.3180517,-0.7005799,-9.849579,0.002809856,-0.0006192919,0.000462015,-0.00581144,1.092449,-0.0710004,1.0924644572872262,1.0947692209941022,7.1310345778543445,7.161154892235299
43305964,-0.3197343,-0.700727,-9.849509,0.002583053,-0.0002794596,0.0003821688,-0.005936616,1.092804,-0.07111766,1.092820125100893,1.0951317488728958,7.135678559307551,7.165898445651708
43326338,-0.312158,-0.7132578,-9.843105,0.00260234,0.0001673502,0.0002749185,-0.006202802,1.091003,-0.07043682,1.0910206326012588,1.0932919858726504,7.112197974050864,7.141842014080847
43345972,-0.3227504,-0.7088881,-9.842933,0.003172613,-8.498175e-06,0.0001408714,-0.00669529,1.090307,-0.07053683,1.0903275568182178,1.092606802808601,7.103164732414174,7.132893012623206
43365936,-0.3193606,-0.7102158,-9.849304,0.003499693,-0.0003094797,-0.0001156132,-0.006812965,1.089545,-0.07062538,1.0895663006522784,1.0918528599665962,7.093249473014619,7.123052440207982
43386192,-0.3117246,-0.7054992,-9.849208,0.003899579,-0.0003411879,-0.0001387885,-0.006906305,1.08957,-0.07034387,1.0895918877950372,1.0918602209052815,7.093582629643799,7.123148483422096
