TimeUS,Roll,Pitch,Yaw,VN,VE,VD
21235583,-0.92,1.11,0.05,-0.0110301,0.03189926,0.005864644
21255580,-0.92,1.1,0.05,-0.0102545,0.03092136,0.005838966
21275541,-0.93,1.1,0.05,-0.01015722,0.03051855,0.005502564
21295555,-0.93,1.1,0.05,-0.01017831,0.03027443,0.005337799
21315595,-0.93,1.1,0.05,-0.01062181,0.03025746,0.005720568
21335556,-0.93,1.1,0.04,-0.0110307,0.03001673,0.005750314
21355576,-0.93,1.1,0.04,-0.01098063,0.0297927,0.005667172
21375543,-0.93,1.1,0.05,-0.01102246,0.02947902,0.005529577
21395556,-0.93,1.1,0.05,-0.01100113,0.02911453,0.005013862
21415604,-0.93,1.1,0.05,-0.01075245,0.02918708,0.004538727
21435556,-0.93,1.1,0.05,-0.01069654,0.02914754,0.004807032
21455577,-0.93,1.1,0.05,-0.01100111,0.02855383,0.004504368
21475551,-0.93,1.1,0.05,-0.01101985,0.02846985,0.00390561
21495586,-0.93,1.1,0.05,-0.01069954,0.02806712,0.003663066
21515610,-0.94,1.1,0.05,-0.01049032,0.02762545,0.002998338
21535560,-0.94,1.1,0.05,-0.01038044,0.02728753,0.003078004
21555577,-0.94,1.1,0.05,-0.01071453,0.02721394,0.002849191
21575547,-0.94,1.09,0.05,-0.01104444,0.02684098,0.002551136
21595585,-0.94,1.09,0.05,-0.01111397,0.0261613,0.002917089
21615575,-0.94,1.1,0.05,-0.01086755,0.02616015,0.002955756
21635571,-0.93,1.1,0.05,-0.01100373,0.02599867,0.002784536
21655593,-0.94,1.1,0.05,-0.01037668,0.02600585,0.002915132
21675566,-0.94,1.1,0.05,-0.009375188,0.02601611,0.002891387
21695576,-0.94,1.1,0.05,-0.008639218,0.02533001,0.002990721
21715577,-0.94,1.1,0.05,-0.008546417,0.02491224,0.003081542
21735562,-0.94,1.1,0.05,-0.009609651,0.02451425,0.003128635
21755576,-0.94,1.1,0.05,-0.0102764,0.02448544,0.003279231
21775553,-0.94,1.1,0.05,-0.0102561,0.02395713,0.003149228
21795581,-0.93,1.09,0.05,-0.009961556,0.02369037,0.003261924
21815608,-0.93,1.09,0.05,-0.009541555,0.02284835,0.003298964
21835563,-0.93,1.09,0.05,-0.009776475,0.02221703,0.003444354
21855610,-0.93,1.09,0.05,-0.01095325,0.02221887,0.003238162
21875567,-0.94,1.08,0.06,-0.01137759,0.02172955,0.003567071
21895577,-0.94,1.09,0.06,-0.01154201,0.0212822,0.003842866
21915582,-0.94,1.08,0.06,-0.01156935,0.02045194,0.004077911
21935556,-0.94,1.08,0.06,-0.01137506,0.02017618,0.004090617
21955579,-0.94,1.08,0.06,-0.01010241,0.01982794,0.004502081
21975562,-0.94,1.08,0.06,-0.009107315,0.01931478,0.004982349
21995555,-0.94,1.08,0.06,-0.009043379,0.0186495,0.005089835
22015576,-0.94,1.08,0.06,-0.009428504,0.01818621,0.005759225
22035556,-0.94,1.08,0.06,-0.00981367,0.01814559,0.005645209
22055601,-0.95,1.08,0.06,-0.009644179,0.01744164,0.005577004
22075554,-0.96,1.08,0.06,-0.009498988,0.0172441,0.005379323
22095557,-0.96,1.08,0.05,-0.009745631,0.01708164,0.005044484
22115598,-0.96,1.09,0.05,-0.01027716,0.01694902,0.004412323
22135556,-0.96,1.08,0.05,-0.01015154,0.0163273,0.004648864
22155600,-0.96,1.09,0.05,-0.00989828,0.01596022,0.004675495
22175545,-0.96,1.08,0.05,-0.01016956,0.0156239,0.00475668
22195562,-0.96,1.08,0.05,-0.0105686,0.01513357,0.004482141
22215593,-0.96,1.08,0.05,-0.01068556,0.01485335,0.004456225
22235584,-0.96,1.08,0.05,-0.01122327,0.01486359,0.004636409
22255562,-0.96,1.08,0.05,-0.0114369,0.01468125,0.004314129
22275557,-0.96,1.08,0.05,-0.01090783,0.01428006,0.004059799
22295556,-0.96,1.08,0.05,-0.01017281,0.01389304,0.004540646
22315588,-0.96,1.08,0.05,-0.009598779,0.01354643,0.005086733
22335574,-0.97,1.09,0.05,-0.009917133,0.01335667,0.004920685
22355608,-0.97,1.08,0.05,-0.01073409,0.01364008,0.005007582
22375557,-0.97,1.09,0.05,-0.01132313,0.01328104,0.005467344
22395556,-0.98,1.09,0.05,-0.01118992,0.01303048,0.005824276
22415608,-0.98,1.09,0.05,-0.01015809,0.01295952,0.006101001
22435567,-0.98,1.08,0.05,-0.009209999,0.01238161,0.006295824
22455575,-0.98,1.08,0.05,-0.009541447,0.01229014,0.006523417
22475564,-0.98,1.09,0.05,-0.01072706,0.0119523,0.006996901
22495572,-0.98,1.09,0.05,-0.0117105,0.01137665,0.007071546
22515626,-0.98,1.08,0.05,-0.01172236,0.01086768,0.007326907
22535544,-0.99,1.08,0.05,-0.01140176,0.01065473,0.007212625
22555586,-0.99,1.08,0.06,-0.01057947,0.01040531,0.00737679
22575557,-0.99,1.09,0.06,-0.01064667,0.009945701,0.0075858
22595579,-0.99,1.09,0.06,-0.01081392,0.009462512,0.008127447
22615610,-1.0,1.09,0.06,-0.01114405,0.00933293,0.008346303
22635541,-1.0,1.09,0.06,-0.0112356,0.009048134,0.008566756
22655576,-1.0,1.09,0.06,-0.01086885,0.008637923,0.008698924
22675578,-1.0,1.09,0.06,-0.01018685,0.008594603,0.008635152
22695577,-1.0,1.09,0.06,-0.009914393,0.008082544,0.008626217
22715609,-1.01,1.1,0.06,-0.01004681,0.007620165,0.008704402
22735541,-1.01,1.1,0.06,-0.01078473,0.007387732,0.008427038
22755579,-1.01,1.1,0.06,-0.01098383,0.006908979,0.008473772
22775582,-1.0,1.1,0.06,-0.01083987,0.006657623,0.008145402
22795583,-1.0,1.09,0.06,-0.01047,0.0063255,0.008123026
22815575,-1.0,1.09,0.06,-0.01051577,0.006129852,0.007841598
22835549,-1.01,1.09,0.06,-0.01028259,0.005671462,0.008447822
22855605,-1.01,1.09,0.06,-0.01028236,0.005545332,0.008708162
22875582,-1.01,1.09,0.06,-0.01033604,0.005739281,0.00877824
22895561,-1.01,1.09,0.06,-0.0100676,0.005439849,0.009006156
22915610,-1.01,1.09,0.06,-0.01029711,0.005278385,0.009253225
22935561,-1.01,1.1,0.06,-0.01051639,0.005180103,0.009336657
22955602,-1.01,1.1,0.06,-0.01077327,0.005263705,0.009186544
22975564,-1.01,1.09,0.06,-0.01062392,0.00522047,0.009173908
22995568,-1.01,1.09,0.06,-0.01070502,0.004997469,0.009122247
23015561,-1.01,1.09,0.06,-0.01066801,0.004582626,0.008980253
23035568,-1.01,1.09,0.06,-0.01050528,0.004397303,0.009052285
23055604,-1.01,1.09,0.06,-0.01063735,0.00389992,0.009246872
23075557,-1.01,1.09,0.06,-0.01025096,0.003828749,0.009293309
23095543,-1.01,1.09,0.06,-0.009945228,0.003572043,0.009833315
23115600,-1.01,1.09,0.06,-0.00970113,0.003275725,0.01002167
23135581,-1.01,1.09,0.06,-0.009844741,0.00307151,0.009574184
23155575,-1.02,1.09,0.06,-0.009823527,0.0029034,0.009748149
23175556,-1.01,1.08,0.06,-0.009718806,0.002647109,0.009775318
23195576,-1.01,1.08,0.06,-0.009695235,0.002499418,0.009271572
23215620,-1.02,1.08,0.06,-0.009641098,0.002128576,0.009277936
23235557,-1.02,1.09,0.06,-0.009708981,0.002113564,0.009138026
23255574,-1.02,1.09,0.06,-0.01005212,0.002036578,0.008797955
23275574,-1.02,1.08,0.06,-0.01028942,0.001899313,0.008583005
23295600,-1.02,1.08,0.06,-0.01014443,0.001587611,0.009079211
23315580,-1.02,1.08,0.06,-0.00978346,0.00107419,0.009002117
23335557,-1.02,1.08,0.06,-0.009882578,0.0005066584,0.009052089
23355577,-1.02,1.08,0.06,-0.009917396,0.0001055353,0.009202655
23375574,-1.02,1.08,0.06,-0.009795408,1.328933e-05,0.00957429
23395567,-1.02,1.08,0.06,-0.01001209,0.0001397005,0.009557453
23415610,-1.02,1.08,0.06,-0.009954523,0.0001055338,0.009234347
23435560,-1.02,1.08,0.06,-0.009778861,-4.361198e-05,0.009347216
23455574,-1.02,1.07,0.06,-0.009898135,-0.0001342548,0.009164366
23475578,-1.02,1.07,0.06,-0.009987433,-0.0002889644,0.009194872
23495542,-1.02,1.07,0.06,-0.01033705,-0.0003282437,0.008873801
23515576,-1.02,1.08,0.06,-0.01013625,-0.0003927553,0.008848982
23535558,-1.02,1.07,0.06,-0.01001186,-0.0006951874,0.008613212
23555591,-1.02,1.07,0.06,-0.01012935,-0.0009976318,0.008806807
23575566,-1.02,1.07,0.06,-0.01003256,-0.001319697,0.008837088
23595605,-1.02,1.07,0.06,-0.0100409,-0.001489251,0.009050188
23615575,-1.02,1.07,0.06,-0.01037063,-0.001745779,0.009014371
23635563,-1.02,1.07,0.06,-0.01033479,-0.001912209,0.008991675
23655578,-1.02,1.07,0.06,-0.01006995,-0.002100951,0.008959823
23675595,-1.02,1.07,0.06,-0.01001673,-0.002205066,0.008908715
23695556,-1.02,1.07,0.06,-0.01009672,-0.002412063,0.008797342
23715563,-1.02,1.07,0.06,-0.0102393,-0.002309422,0.008605273
23735558,-1.01,1.07,0.06,-0.01011844,-0.002408087,0.008461349
23755606,-1.01,1.07,0.06,-0.01023231,-0.002603032,0.008564514
23775546,-1.01,1.07,0.06,-0.01003801,-0.002913114,0.00895883
23795555,-1.01,1.07,0.06,-0.0098699,-0.002953931,0.008804293
23815575,-1.02,1.07,0.07,-0.01012896,-0.003063919,0.008726247
23835575,-1.01,1.07,0.06,-0.01010878,-0.003229399,0.008647245
23855613,-1.02,1.07,0.06,-0.009857699,-0.003171956,0.008830218
23875560,-1.01,1.07,0.06,-0.01001912,-0.003203241,0.008565768
23895557,-1.01,1.07,0.06,-0.009978301,-0.003403898,0.008217723
23915607,-1.01,1.07,0.06,-0.009695346,-0.00367004,0.008015175
23935583,-1.02,1.07,0.07,-0.009452464,-0.003568131,0.008115015
23955560,-1.02,1.07,0.07,-0.009369372,-0.003789993,0.007824015
23975555,-1.02,1.06,0.07,-0.008945784,-0.003973767,0.007908527
23995572,-1.02,1.07,0.07,-0.008642541,-0.003950318,0.007535048
24015620,-1.02,1.06,0.07,-0.008587369,-0.0039844,0.007153886
24035566,-1.02,1.06,0.07,-0.008625079,-0.004125219,0.006728276
24055563,-1.01,1.06,0.07,-0.008737016,-0.00418483,0.006691445
24075585,-1.02,1.06,0.07,-0.008882569,-0.004420323,0.00638675
24095596,-1.02,1.06,0.07,-0.008457223,-0.00464147,0.006022343
24115578,-1.02,1.06,0.07,-0.008023981,-0.005004595,0.005836808
24135554,-1.02,1.06,0.07,-0.008048179,-0.005319573,0.005620644
24155574,-1.02,1.06,0.07,-0.007998214,-0.00551687,0.005442707
24175581,-1.02,1.06,0.07,-0.008237862,-0.005575016,0.005814771
24195567,-1.02,1.05,0.07,-0.008219526,-0.006050841,0.005969791
24215576,-1.02,1.05,0.07,-0.008107823,-0.00603872,0.005976361
24235550,-1.02,1.05,0.07,-0.007917319,-0.005937182,0.005918339
24255605,-1.02,1.05,0.07,-0.008081726,-0.005756006,0.005956554
24275556,-1.02,1.05,0.07,-0.007886932,-0.006021656,0.006164855
24295565,-1.02,1.05,0.07,-0.007743652,-0.006222137,0.006528749
24315574,-1.02,1.05,0.07,-0.007549639,-0.006184942,0.006427558
24335577,-1.02,1.05,0.07,-0.007774806,-0.006529624,0.006697266
24355577,-1.02,1.05,0.07,-0.007984346,-0.006750985,0.006570992
24375541,-1.02,1.05,0.07,-0.007865045,-0.007074321,0.006257006
24395561,-1.02,1.05,0.07,-0.007939806,-0.006976354,0.006566998
24415599,-1.02,1.05,0.07,-0.007696651,-0.006914126,0.006751363
24435567,-1.02,1.05,0.07,-0.007518389,-0.007168294,0.006539821
24455574,-1.02,1.06,0.07,-0.007334218,-0.007453986,0.006496567
24475558,-1.02,1.06,0.07,-0.007568898,-0.007789214,0.006802227
24495575,-1.02,1.06,0.08,-0.007290485,-0.007975845,0.006700997
24515594,-1.02,1.05,0.07,-0.007300128,-0.008490389,0.006949495
24535559,-1.02,1.05,0.07,-0.006943176,-0.008481749,0.007055501
