TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
21616254,0.0007713873,-0.0012375,-2.495265e-06,-0.1979162,-0.2070515,-9.775371
21636248,0.001092946,-0.0005201346,0.0001301417,-0.190286,-0.2057078,-9.77275
21656521,0.001176877,0.0003931412,0.0003179564,-0.1825716,-0.1987476,-9.780507
21676206,0.00101054,0.0005497785,0.0004102462,-0.161394,-0.2014772,-9.791587
21696570,0.0004215596,0.0006018798,0.0005624028,-0.1545809,-0.2078745,-9.78949
21716259,0.0001944117,0.0005648283,0.0006931653,-0.168601,-0.219427,-9.78753
21736244,0.0003230551,-0.000239102,0.0006698934,-0.212879,-0.2152741,-9.78063
21756270,0.00101262,-0.000977189,0.0004748441,-0.2385801,-0.2080061,-9.782085
21776259,0.001778695,-0.001557945,0.0003650151,-0.2240283,-0.2128985,-9.788876
21796658,0.002174844,-0.00182576,0.0002660109,-0.1935608,-0.21665,-9.791684
21816505,0.00262421,-0.002428752,1.592897e-05,-0.175493,-0.2238518,-9.791482
21836255,0.002394388,-0.002746297,2.925069e-05,-0.1923889,-0.2302039,-9.786016
21856306,0.001709766,-0.002670328,7.373787e-05,-0.2338997,-0.2168186,-9.7958
21876215,0.001365404,-0.00254799,0.000281446,-0.2387372,-0.216777,-9.789461
21896668,0.0008567941,-0.001913127,0.0004011661,-0.2228898,-0.2200432,-9.781224
21916278,0.0004132167,-0.001596657,0.0005576658,-0.2058381,-0.2269069,-9.784754
21936270,-0.0004573289,-0.00135344,0.0009417874,-0.1997399,-0.22169,-9.790707
21956287,-0.0006497482,-0.001405654,0.001053485,-0.1664679,-0.2163785,-9.793861
21976451,-0.0006469761,-0.00107651,0.0008427539,-0.1410368,-0.2186509,-9.775292
21996562,-8.075585e-05,-0.001465143,0.0004586279,-0.1649162,-0.2262564,-9.779352
22016265,0.0002634426,-0.001635964,0.000144255,-0.2029357,-0.2217312,-9.769355
22036230,0.000510781,-0.001311303,-9.567365e-05,-0.2227474,-0.2124208,-9.778015
22056323,-0.0001348543,-0.001082117,-0.0002861129,-0.2137514,-0.2174528,-9.796733
22076207,-0.001262839,-0.0005187644,-0.000412554,-0.194086,-0.2173353,-9.799747
22096673,-0.001548094,-0.0002023807,-0.0005084664,-0.202176,-0.2109457,-9.807116
22116274,-0.001416911,0.0004513379,-0.0006293824,-0.2195087,-0.2009116,-9.813517
22136410,-0.0009666324,0.000645011,-0.0007353011,-0.2106323,-0.2115372,-9.805373
22156256,-0.0001328313,0.0004728259,-0.0006955756,-0.1933187,-0.2193792,-9.791444
22176228,0.0004741723,-6.713998e-05,-0.000641204,-0.2004525,-0.2200254,-9.786184
22196655,0.0004339598,-0.000394572,-0.0005433444,-0.2150048,-0.2189794,-9.791284
22216285,0.0002744735,-0.001058131,-0.0005423952,-0.2141629,-0.2113316,-9.79307
22236278,0.0001056861,-0.001370903,-0.0002779405,-0.2201903,-0.2056081,-9.789223
22256295,4.783935e-05,-0.001160967,-1.931249e-05,-0.2191535,-0.2055063,-9.787689
22276243,0.0001495622,-0.0007024108,0.0001147881,-0.2028031,-0.2095932,-9.791594
22296826,0.0002132771,-0.000366205,0.0002105964,-0.1718898,-0.2152282,-9.784663
22316255,0.0004567028,-0.0002956682,0.0002475772,-0.1639881,-0.2112378,-9.779109
22336261,0.0004409376,-0.0003010988,0.0001458627,-0.1874423,-0.2111891,-9.785757
22356251,0.0002657778,9.378276e-05,9.350263e-05,-0.2213054,-0.1993804,-9.787925
22376245,-0.0002080524,7.417159e-05,0.0002202353,-0.2347392,-0.2016449,-9.78308
22396613,-0.001012685,2.307561e-05,0.0004442331,-0.2222345,-0.2051772,-9.772271
22416310,-0.001557942,-0.0001711767,0.0004968939,-0.1813788,-0.2055439,-9.773686
22436196,-0.002028732,-0.0006267425,0.0003275498,-0.1500113,-0.208963,-9.779968
22456504,-0.00203179,-0.0008410616,0.0001503302,-0.171973,-0.2117987,-9.782046
22476257,-0.001448498,-0.0006776387,3.790609e-05,-0.2249742,-0.2114996,-9.781159
22496634,-0.0007988051,-0.0004620921,7.428248e-05,-0.2528203,-0.2161404,-9.782054
22516224,-0.0002274148,-0.0004858332,0.000113265,-0.2342287,-0.2216256,-9.773823
22536199,-7.962894e-05,-0.0005434825,0.0001547444,-0.2043221,-0.2119553,-9.79342
22556278,-0.0003400095,-0.0005704593,0.0002914959,-0.1727836,-0.2103935,-9.789899
22576243,-0.000856038,-0.0003659318,0.000436383,-0.1769487,-0.2165246,-9.784027
22596607,-0.001196078,2.212777e-07,0.000380472,-0.1980542,-0.2154801,-9.774768
22616474,-0.001177896,0.0003480592,0.0003868478,-0.215199,-0.2108206,-9.77002
22636231,-0.001109061,0.000292014,0.0004258756,-0.2109612,-0.2043039,-9.774007
22656282,-0.001035544,-0.0001452882,0.0004238598,-0.1952384,-0.2097107,-9.781296
22676272,-0.0007871384,-0.0003316303,0.0004221778,-0.1753778,-0.2088183,-9.78513
22696610,-0.0005091362,2.811214e-05,0.0004501306,-0.1758444,-0.2142823,-9.789853
22716267,-0.0006725511,0.0004304435,0.00029543,-0.1913069,-0.2127708,-9.781316
22736234,-0.0004823629,0.00059784,0.0001103762,-0.2161449,-0.2160128,-9.787432
22756271,-0.0002273852,0.0006695386,0.0001439165,-0.21917,-0.2110671,-9.78609
22776437,0.0001704417,0.0005230955,0.0001049325,-0.2042003,-0.2145452,-9.791576
22796619,0.0008482987,1.024523e-05,6.777827e-05,-0.1887297,-0.2134166,-9.78837
22816247,0.001097463,-0.0006775983,-6.741143e-05,-0.1907157,-0.2065164,-9.791562
22836242,0.0006458175,-0.001017747,-0.000241247,-0.1905047,-0.2121824,-9.773667
22856299,0.0003816269,-0.001130696,-0.0002018818,-0.1937331,-0.2107784,-9.759955
22876217,0.0001454175,-0.001544625,-1.649873e-05,-0.2014972,-0.1982225,-9.770244
22896670,2.355351e-06,-0.00185813,4.211517e-05,-0.1974318,-0.1975454,-9.773455
22916281,-0.0002273977,-0.00121919,8.833607e-05,-0.1969273,-0.2005908,-9.768341
22936446,-7.180509e-06,-0.0003850885,9.924729e-05,-0.2050265,-0.2050776,-9.776745
22956273,0.0002752454,0.0002213411,0.0001239384,-0.2081981,-0.2011335,-9.788428
