TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
6028180,-0.4811179,-0.7537895,-9.736298,0.001056649,-0.0006714446,0.0002110682,-0.0003713187,-0.000294181,0.08014642,0.0004737299206622799,0.08014782005054243,1.3409097254408728e-06,0.03838144652665343
6048215,-0.4821284,-0.7603945,-9.737712,0.0007913818,-0.0007981127,0.0001212578,-0.0004265495,-0.0005450677,0.08366963,0.0006921295207788352,0.08367249265804404,2.862283559362902e-06,0.041831489014972335
6068159,-0.4717845,-0.76713,-9.722418,0.0003386209,-0.0003692365,2.171675e-05,-9.131616e-05,-0.0007646747,0.08688105,0.000770107809269089,0.08688446302498737,3.5435695764359827e-06,0.04510473674296387
6088161,-0.4684975,-0.7690883,-9.725396,0.0003125496,9.090211e-05,2.5966e-05,9.577856e-06,-0.0009135985,0.08988652,0.0009136487041132422,0.08989116325682367,4.987654878303645e-06,0.04828051685919793
6108737,-0.4741386,-0.7593029,-9.718991,0.0001091232,0.0007630385,2.306922e-05,8.721669e-06,-0.000859396,0.092867,0.000859440255239505,0.09287097677182214,4.41335937514872e-06,0.051534484501150155
6128178,-0.4819627,-0.7577665,-9.723503,-1.03297e-05,0.001132409,3.202069e-05,-0.0001499941,-0.000905842,0.09532981,0.0009181764313021817,0.09533423164108,5.03721155501789e-06,0.054304478942505716
6148181,-0.4750928,-0.7566775,-9.729336,1.354475e-05,0.001356352,-9.510505e-05,0.0001851299,-0.0009214812,0.0980539,0.000939893973715892,0.09805840456529888,5.278319073919013e-06,0.05745231796770367
6168236,-0.471589,-0.7566155,-9.735209,-0.0002121239,0.001154902,-2.156942e-06,0.0001786698,-0.000824599,0.1001517,0.0008437336121270979,0.10015525397750351,4.253521289192414e-06,0.059935672523306935
6188170,-0.4755951,-0.758029,-9.736108,-0.0001477231,0.0009223172,0.0001386793,0.0002670738,-0.0009287814,0.1025389,0.0009664177686861929,0.10254345408905258,5.580430739203589e-06,0.06282808085966896
6208565,-0.4744561,-0.7578315,-9.741532,-0.0001890193,0.0006371716,0.0001885884,0.0002536419,-0.0009048954,0.1045772,0.0009397711946940968,0.10458142248859678,5.276940142801201e-06,0.06535021173018679
6228199,-0.4837058,-0.7589171,-9.742177,0.0002018516,0.000241482,4.738111e-05,1.172497e-05,-0.0009581756,0.1066262,0.00095824733516815,0.10663050578701837,5.486471783257243e-06,0.06793613696726226
6248179,-0.4814642,-0.7581182,-9.739504,0.0003161053,-3.179877e-05,8.869712e-05,0.0002239251,-0.0008476247,0.1086035,0.0008767041019979888,0.10860703854876286,4.592445242699097e-06,0.07047804571343645
6268361,-0.4741985,-0.7552705,-9.740012,0.0003658201,-8.811508e-05,0.0002173577,0.0004291866,-0.0007653352,0.1105171,0.000877461740464278,0.1105205832934118,4.6003861582221336e-06,0.07298342600580796
6288171,-0.4682487,-0.7523123,-9.735011,0.0001263041,0.0001763371,0.0002058686,0.0006917032,-0.0006542499,0.1125987,0.0009521009655179696,0.11260272526870094,5.416315085027993e-06,0.07575925808418278
6308558,-0.4664496,-0.7517776,-9.7291,-0.0001347464,0.0003052668,0.0002274008,0.000736239,-0.0006771834,0.1142362,0.0010003125623306746,0.1142405795488729,5.978735703580444e-06,0.07797918734358258
6328145,-0.4672507,-0.7626245,-9.732626,-0.000284125,0.0003691595,0.0001747681,0.001079622,-0.0009355617,0.1158094,0.001428586489293137,0.11581821095025338,1.2194134660410568e-05,0.08014780147661141
6348207,-0.4767129,-0.7658658,-9.740767,3.088552e-05,0.0003635057,1.993981e-05,0.0009046854,-0.0009653136,0.1164226,0.0013229837562563345,0.11643011670860473,1.0457958965425767e-05,0.08099693315875642
6368166,-0.480262,-0.7607546,-9.755413,0.0001528468,0.0004386225,-7.726946e-05,0.0009073117,-0.0009089297,0.1179583,0.001284277119822268,0.11796529110976033,9.854972129981405e-06,0.08314696419199771
6388170,-0.4759538,-0.76189,-9.744417,0.0001367228,0.0005219578,2.656909e-05,0.0009582355,-0.001107358,0.119159,0.001464396467362664,0.11916799796091912,1.2813130656404892e-05,0.08485104513463139
6408574,-0.4819541,-0.766423,-9.741467,0.0001582199,0.0005195182,-5.741757e-05,0.000961351,-0.001325477,0.120148,0.0016374019123996406,0.1201591569087547,1.601948301081175e-05,0.08626838235941083
6428377,-0.4776684,-0.7604558,-9.745101,0.000146109,0.0005547029,-3.293e-05,0.001014614,-0.001173474,0.1209441,0.0015512842414180583,0.12095404833079243,1.4378734716090202e-05,0.08741354380045582
6448220,-0.4726749,-0.7580576,-9.744878,0.0001956254,-0.0001605006,-6.744642e-06,0.00111095,-0.001209677,0.1217778,0.001642415400204528,0.1217888751125768,1.6117731872303275e-05,0.0886243673545913
6468195,-0.4730056,-0.757935,-9.742755,-1.929239e-05,-0.0002348656,1.899237e-05,0.001316576,-0.001235559,0.1225686,0.0018055410286828156,0.12258189786573814,1.9478370977385573e-05,0.08978227206408838
6488155,-0.4737544,-0.7587897,-9.738675,-8.65464e-05,2.65961e-06,0.0002180898,0.001357289,-0.001135324,0.1234794,0.0017695180175677783,0.12349207836284276,1.8708884236619575e-05,0.0911205031747876
6508536,-0.4687396,-0.7564805,-9.75088,0.0002335566,-0.0001342941,0.0002272,0.001728007,-0.001018288,0.1235855,0.002005721476923703,0.12360177478051435,2.4036938891883177e-05,0.09128245740513562
6528172,-0.4664877,-0.7584587,-9.73597,0.0004482426,5.271507e-05,5.928754e-05,0.001592258,-0.001103666,0.1245262,0.0019373601054321315,0.12454126966840398,2.2426350964267e-05,0.09267540390744326
6548232,-0.4748969,-0.7571303,-9.735503,0.0006337828,0.0005931121,-0.0003549984,0.001694479,-0.00102394,0.1251397,0.001979826306785775,0.1251553603658071,2.3420280425119977e-05,0.09359158876406284
6568158,-0.468981,-0.7566921,-9.743461,0.0005181983,0.00117666,-0.0004320769,0.001951445,-0.0009782348,0.1253909,0.002182906528451468,0.12540989946460349,2.8471358448937333e-05,0.09397266623023867
6588338,-0.4718177,-0.7577506,-9.737129,0.0003814921,0.001610933,-0.000145877,0.002130989,-0.0009640948,0.1262642,0.002338929862460189,0.12628586141980228,3.2686792586510534e-05,0.09529000979738549
6608544,-0.4784822,-0.7581564,-9.729485,-0.000224797,0.002026244,0.000111102,0.001816993,-0.001015235,0.1270862,0.0020813855162544973,0.1271032430589687,2.5884689861962153e-05,0.09652752551674096
6628190,-0.4799788,-0.7629012,-9.740059,-0.0003834342,0.001599501,0.0001915514,0.001766547,-0.001131414,0.1273452,0.0020978050296929407,0.1273624777906845,2.6294696007064875e-05,0.09692167447517103
6648264,-0.4835736,-0.7621196,-9.747234,-9.957646e-05,0.0008822944,0.0003471447,0.001639418,-0.001043929,0.127659,0.0019435738050727581,0.12767379433593945,2.257043783619587e-05,0.09739607161681119
6668153,-0.4850025,-0.7572191,-9.743836,0.0001377911,0.0001140147,0.0005154078,0.001495957,-0.0009372233,0.1284852,0.0017652973856865845,0.12849732640759462,1.8619742287973542e-05,0.09865658829105198
6688182,-0.4776624,-0.7544214,-9.732396,0.0002813531,-0.0003922167,0.0005265429,0.001839706,-0.0009025689,0.1293248,0.0020491824676400123,0.1293410338748909,2.5089913994457176e-05,0.09995639068685841
6708530,-0.4591649,-0.7585241,-9.727434,0.0009729189,-0.0007151202,0.0004330969,0.002135806,-0.0009356909,0.1301038,0.002331777161303972,0.1301246938869405,3.248717876162339e-05,0.10117130485604058
6728194,-0.4585453,-0.7611834,-9.732491,0.001540752,-0.0004202407,3.931202e-05,0.002477113,-0.0008871045,0.1305794,0.0026311676511939046,0.13060590625070786,4.136518317191826e-05,0.10192096891672292
6748390,-0.4671644,-0.7522638,-9.743633,0.001372943,9.268383e-05,-0.0003167412,0.00244538,-0.0005811981,0.1307665,0.002513498473411832,0.13079065408822546,3.774810559066557e-05,0.10220951630103443
6768184,-0.4656331,-0.7513199,-9.744051,0.0009885638,0.0006585371,-0.0003420524,0.002791936,-0.0005345577,0.1316189,0.0028426499191292077,0.13164959360276327,4.828193491228362e-05,0.10355640258724204
6788177,-0.4643433,-0.7588893,-9.7283,0.0005264626,0.001346642,-0.0002074066,0.002823715,-0.0005311072,0.132565,0.00287322836877211,0.13259613367764203,4.932626152322311e-05,0.1050508646308982
6808563,-0.4783214,-0.7589074,-9.724544,0.0003979161,0.001578957,-3.359459e-05,0.002601187,-0.0005127923,0.1329173,0.0026512506014913584,0.13294373911185856,4.1999050267652036e-05,0.10560237567002541
6828165,-0.4738253,-0.7570261,-9.737636,0.0002450813,0.001896608,0.000275994,0.002888885,-0.0004503457,0.1333871,0.002923776289789198,0.13341913998449673,5.1077095061582594e-05,0.10635898481236132
6848225,-0.467711,-0.7611603,-9.730597,0.0002147796,0.001891666,0.0003042238,0.002940927,-0.0005748001,0.1341239,0.0029965725044271848,0.1341573702708289,5.3652194476376837e-05,0.10753924498795613
6868172,-0.4795545,-0.7633595,-9.729224,0.0001833778,0.001618472,0.0002252201,0.00257923,-0.0004646631,0.134872,0.0026207516458836024,0.13489746003238684,4.1038326656674626e-05,0.10872901522105669
6888183,-0.488205,-0.7584119,-9.729455,-0.000109181,0.001558696,0.0004265696,0.00228638,-0.0004743517,0.1354563,0.002335068101724849,0.13547642508100696,3.257894466216502e-05,0.10966432397255992
6908780,-0.4791497,-0.7597169,-9.727784,-0.000186008,0.001302303,0.000672192,0.002237172,-0.000525491,0.1353868,0.0022980599097205887,0.13540630226687628,3.1554449108273374e-05,0.10955082849419226
6928172,-0.4717945,-0.7599549,-9.73663,-0.0003499861,0.001234886,0.0005652039,0.002391316,-0.00041571,0.1350216,0.0024271808782939932,0.13504341403258419,3.5199961920337105e-05,0.10896442394961632
6948222,-0.4738654,-0.756488,-9.743891,6.947867e-06,0.0006586436,0.00030701,0.002167426,-0.0002637148,0.1349016,0.0021834103968826016,0.13491926831821027,2.8484503743259864e-05,0.10876417355703927
6968198,-0.4773595,-0.7611248,-9.740436,0.0002519848,0.0003549854,0.000266615,0.002319118,-0.0004037044,0.134782,0.002353993530259452,0.13480255490731807,3.310918110450757e-05,0.1085760796370045
6988186,-0.4679841,-0.7599759,-9.737857,0.0001954197,1.136044e-05,0.000257217,0.002290158,-0.0003031725,0.134685,0.0023101379243933144,0.134704810464325,3.1887004947578495e-05,0.1084186811243226
7008563,-0.4706469,-0.7606621,-9.733828,0.0002603974,-0.000320763,3.684115e-05,0.002347699,-0.0003723344,0.1345549,0.002377040912568473,0.13457589471190606,3.376068291264554e-05,0.1082112618391224
7028146,-0.4730296,-0.7552392,-9.740653,0.0005924168,-0.0001663348,6.914129e-05,0.002237637,-0.0001036456,0.1341115,0.002240036105550167,0.13413020612078463,2.9981126481155945e-05,0.10749570035917493
7048258,-0.4679522,-0.7548892,-9.744411,0.0007466845,-0.0001726487,0.0002246987,0.002445887,-6.61987e-06,0.1341008,0.0024458959584266493,0.1341231037803683,3.574488206070071e-05,0.10748431663188467
7068358,-0.4728203,-0.7589287,-9.74511,0.0007559464,0.0002561173,0.0003900236,0.002293412,2.832216e-06,0.1336813,0.002293413748801439,0.13370097126166733,3.142698607356903e-05,0.10680879955497131
7088176,-0.4730971,-0.7587661,-9.746458,0.0006978376,0.0004141158,0.0004693383,0.002428446,0.0001652294,0.133665,0.002434060543524002,0.13368716047448065,3.539978810900365e-05,0.106786734832484
7108569,-0.4791853,-0.753758,-9.741992,0.0004816923,0.0004013693,0.0004576257,0.002163589,0.000307968,0.1329488,0.0021853973666006374,0.1329667604444432,2.8536370858421374e-05,0.1056389523139624
7128192,-0.4732318,-0.7518069,-9.733258,0.0005576564,0.000615167,0.000288813,0.002161164,0.000520093,0.13225,0.002222864495092987,0.13226867968859274,2.952323121718138e-05,0.10453264666871717
7148183,-0.4665718,-0.7522342,-9.736552,0.00070262,0.001032135,8.579766e-05,0.002438857,0.0007693694,0.1318464,0.002557333130451596,0.13187119907584108,3.907621762212952e-05,0.10390532854555815
7168130,-0.4672783,-0.7571484,-9.728888,0.000606706,0.001369428,1.335233e-05,0.002259445,0.0007031023,0.1314612,0.002366314550580774,0.13148249522271885,3.3456681199934486e-05,0.10329368813620389
7188175,-0.4693482,-0.7603251,-9.723983,0.0004363398,0.001642998,3.562405e-06,0.002309388,0.0007419507,0.1312033,0.0024256470839292533,0.13122572040063554,3.5155488560252575e-05,0.102890633425628
7208546,-0.4685234,-0.7621241,-9.734505,0.000295832,0.001231186,-4.895359e-05,0.002387496,0.000661354,0.1300542,0.002477403128950151,0.13007779389236018,3.6671719423408686e-05,0.10109838897182243
7228342,-0.4684998,-0.7572398,-9.748248,0.0001239995,0.0007908043,-0.0003460575,0.002309789,0.0009088551,0.1284625,0.0024821649456305294,0.12848647807869637,3.681282833346913e-05,0.09863993091817724
7248263,-0.4756237,-0.7572739,-9.746013,-0.0002290289,0.0005084509,-0.0005173641,0.002097738,0.0009524429,0.1275212,0.002303834237614419,0.12754200916417463,3.171322186156635e-05,0.09719511050726558
7268186,-0.4734313,-0.7593969,-9.743324,-0.0004805662,-0.0001739496,-0.0006134963,0.00224418,0.001108038,0.1263409,0.002502816829463155,0.12636568800466305,3.7427950189017894e-05,0.09541051545172875
7288183,-0.4769021,-0.7500753,-9.745833,-0.0005571107,-0.0001128538,-0.0004804085,0.001884693,0.00138034,0.1255302,0.0023361092054630067,0.12555193554167077,3.2608002163597775e-05,0.09418564889660261
7308535,-0.4750998,-0.7551224,-9.735567,-0.0003749329,0.0001158464,-0.0003338107,0.001661808,0.001386383,0.1251315,0.002164177361390004,0.1251502135671432,2.7984890318029175e-05,0.09358389133651178
7328169,-0.4811763,-0.7541652,-9.731049,-0.0004412955,0.0003648482,-0.0002404995,0.001483048,0.001600295,0.1247795,0.002181828466522747,0.12479857369260007,2.844324335754078e-05,0.09305873687435129
7348207,-0.4772236,-0.7526316,-9.728743,-0.000133988,-0.0001124332,-0.0003283437,0.001402463,0.001681559,0.1243788,0.002189644522942023,0.1243980724632695,2.864739524267875e-05,0.09246241058464667
7368176,-0.4728175,-0.7579582,-9.729009,0.0004883739,-0.0005436038,-0.0004852653,0.001345863,0.001602242,0.1242591,0.002092492925037741,0.1242767172862694,2.6161696681964677e-05,0.09228209719522172
7388398,-0.4732118,-0.7616825,-9.736825,0.0008580222,-0.0005267703,-0.00053057,0.001266828,0.001718332,0.1238497,0.0021348344300689925,0.12386809802420398,2.72311703117528e-05,0.09167625160609949
7408542,-0.4756832,-0.7573612,-9.744667,0.001000836,-0.0003091781,-0.0003756872,0.001190964,0.001891434,0.1230542,0.0022351549891790503,0.123074497989899,2.98506090082707e-05,0.09050530903140727
7428185,-0.473644,-0.7582026,-9.741593,0.0006343623,-0.0004384827,-8.661314e-06,0.001094583,0.001911788,0.1220562,0.0022029628459946846,0.12207607875313178,2.8996945672477173e-05,0.08904284979735147
7448256,-0.4813415,-0.7559695,-9.763877,0.0004075567,-0.0008212562,0.0001204206,0.0007710904,0.002219654,0.1207165,0.002349775368984908,0.12073936730219638,3.2990629601011755e-05,0.08710351902879475
7468164,-0.4871836,-0.7549789,-9.761644,-0.0001760981,-0.0008497706,0.0002454989,0.0006038177,0.002162909,0.1200221,0.0022456115329936945,0.12004310583939053,3.0130557663757886e-05,0.08610182487591352
7488183,-0.4833165,-0.7579669,-9.752966,-0.0002126793,-0.0005632255,0.000109836,0.0004011538,0.002318584,0.1193833,0.002353031265476606,0.11940648673764047,3.3082117914454865e-05,0.0851910067232822
7508540,-0.4717712,-0.7533612,-9.740007,-0.0002585441,-0.0002930365,-0.0001342276,0.0004444575,0.002570602,0.1188282,0.0026087424387451993,0.118856832585896,4.066308424246874e-05,0.08440850624780144
7528166,-0.473996,-0.7510449,-9.74754,-0.0003207619,-0.0001496145,-0.0001431766,0.0004373499,0.002685707,0.11763,0.0027210837960046376,0.11766146861664135,4.424067472365207e-05,0.08271922165222365
7548404,-0.4746305,-0.7605558,-9.750667,-0.0005900728,0.000450561,-7.823042e-05,0.0002226785,0.002593111,0.116947,0.002602654485843876,0.11697595744157294,4.047351697678241e-05,0.08175816335075177
7568182,-0.4712198,-0.7566745,-9.75175,-0.0007153029,0.0005953394,5.479502e-05,0.0004387905,0.002840008,0.1161488,0.0028737053681535014,0.11618434457353947,4.934264069415165e-05,0.08065534149579813
7588170,-0.4646365,-0.7569426,-9.749538,-0.0003061839,0.0002197821,0.0001350849,0.0007638339,0.002810993,0.1156291,0.002912923595434355,0.11566578530699058,5.06986151402083e-05,0.07993697899682994
7608538,-0.4626277,-0.7546806,-9.748165,-0.00012376,0.0001138871,0.0001230515,0.0008250602,0.003134104,0.1144913,0.003240884480576258,0.1145371603799677,6.275740999322925e-05,0.07838459761974098
7628165,-0.4655623,-0.7535202,-9.73918,-4.562647e-06,0.0002060746,3.935536e-05,0.0007664511,0.003166728,0.1135676,0.003258161063341592,0.11361432736796305,6.342829075018439e-05,0.07712658691506619
7648252,-0.4678721,-0.7559682,-9.747559,-0.0001990013,0.0004661024,1.910717e-05,0.0008252413,0.003286552,0.112565,0.0033885759917596197,0.11261599208039651,6.860762233027991e-05,0.07577711099170527
7668179,-0.4614594,-0.7580795,-9.736713,-0.0003039827,0.0007437634,8.058615e-05,0.001302574,0.003267212,0.1121625,0.003517296302335076,0.11221763577766383,7.391895533855949e-05,0.0752419667326823
7688154,-0.4584522,-0.7578087,-9.73436,-0.0003202558,0.0009062423,6.979702e-07,0.001267847,0.003293439,0.1115117,0.003529047529026777,0.11156752848993354,7.441370436122674e-05,0.07437269764477898
7708823,-0.4689449,-0.7638144,-9.736851,-0.0001924085,0.0007811842,2.690018e-05,0.001317393,0.003201845,0.1106657,0.003462273201304888,0.1107198468758446,7.162433092983214e-05,0.07324683484095759
7728189,-0.4714841,-0.7600267,-9.742123,-5.550621e-05,0.000592449,-5.119488e-06,0.001251843,0.003306594,0.1100516,0.0035356293325920067,0.11010837995964469,7.469153179547286e-05,0.07244003564059147
7748226,-0.4704365,-0.7609605,-9.747944,0.0002217972,0.0003814494,1.807851e-05,0.001487186,0.003231121,0.1094023,0.0035569460377178905,0.10946010739262609,7.559489406354108e-05,0.07158955278467127
7768156,-0.4623626,-0.7575431,-9.741119,0.0004616324,0.0003821932,-0.0001111079,0.001606772,0.00335749,0.1089199,0.0037221573529451976,0.10898348072698946,8.27803707765019e-05,0.07096745945143625
7788174,-0.4656757,-0.7580128,-9.741277,0.0006049058,0.0004103329,-0.0001481006,0.00164982,0.003284324,0.1084749,0.0036754170061880052,0.10853714857217954,8.071442376202158e-05,0.07038736790557176
7808580,-0.4711259,-0.7579584,-9.742271,0.0003412456,0.0007147288,-0.0001994622,0.001538887,0.003473831,0.1070918,0.0037994308804517028,0.10715917740564888,8.625315821659675e-05,0.06861145858097559
7828164,-0.4749043,-0.7539818,-9.753904,8.729767e-05,0.0009200306,-0.0001665279,0.001393374,0.00365108,0.1057543,0.003907924803559557,0.10582647988457461,9.12494607148991e-05,0.06691548197244264
7848233,-0.4730178,-0.7530664,-9.757066,5.575353e-05,0.0006507008,-0.000185753,0.001487517,0.003861058,0.1043423,0.004137689657846877,0.10442430773050236,0.0001022948423353017,0.06515400536884305
7868364,-0.467921,-0.7508113,-9.750832,-0.0002077026,0.0003309127,-0.0001595775,0.001675148,0.004013771,0.103494,0.004349307814163652,0.10358534893730072,0.00011302595881251137,0.06411129897391252
7888220,-0.4630538,-0.7518429,-9.747135,-0.0002148542,0.0001801116,-0.0002307242,0.001833693,0.004197935,0.102619,0.004580948404258009,0.102721196689303,0.00012538590248778212,0.06304607438946278
7908540,-0.4584754,-0.7533605,-9.746602,-0.000147321,8.032125e-05,-0.0002802858,0.002254958,0.004426043,0.1014991,0.004967362702643426,0.10162057859031119,0.0001474312860121877,0.06170228340835194
7928177,-0.460112,-0.7505153,-9.750058,-0.0004207977,0.0002714335,-0.0002029422,0.002036505,0.004576302,0.1003661,0.005008981194836831,0.10049101413469878,0.00014991210834611827,0.060338202432875875
7948236,-0.4667278,-0.7522275,-9.746237,-0.0003257865,0.000670486,-0.0002282815,0.002265498,0.004696566,0.09995792,0.005214423590423011,0.10009383589465817,0.00016246152494765102,0.05986218650503789
7968131,-0.4642236,-0.7544084,-9.739247,-0.0003364691,0.00120552,-0.0001829047,0.002299859,0.004850907,0.09905415,0.005368486764678665,0.09919952259141689,0.0001722033846016167,0.05879725806213104
7988183,-0.4585221,-0.7550728,-9.747067,-6.120238e-05,0.001324277,5.862749e-05,0.002508025,0.004896736,0.09835485,0.005501655464887001,0.09850860232171005,0.00018085257180456795,0.05798106976997649
8008548,-0.4690968,-0.7597746,-9.743336,-1.656113e-05,0.001132353,0.0002739356,0.002485196,0.004807162,0.0973331,0.005411562219235773,0.09748342095588697,0.0001749779087746435,0.0567805287335444
8028355,-0.4706514,-0.7640037,-9.745378,0.0002201081,0.0008688978,0.0002097002,0.002470453,0.00464695,0.09633081,0.005262820757702945,0.096474464173603,0.00016549126190806127,0.055611250369563256
8048265,-0.4680978,-0.7612175,-9.741189,0.000414619,0.0004696218,-0.0001363499,0.002559582,0.004838753,0.09561693,0.005474028736655755,0.09577349473228297,0.00017904081889315467,0.054806059702076936
8068153,-0.460761,-0.7583614,-9.743254,0.0009690554,-0.0001103263,-0.0003264613,0.00286433,0.004820165,0.09467431,0.005606993577321541,0.09484019902421244,0.0001878443024323469,0.05374311352193954
8088184,-0.4602781,-0.7552572,-9.750725,0.001147685,-0.0006076339,-0.0003636186,0.002947292,0.005068508,0.09378819,0.00586313085981611,0.0939712769252149,0.00020539841328898477,0.05276284029955866
8108535,-0.4638722,-0.7547379,-9.755475,0.001428246,-0.0008395371,-0.0002045492,0.00313642,0.005120609,0.09198894,0.006004811982675311,0.09218472134399974,0.00021544515751000394,0.050775686524393515
8128180,-0.4574343,-0.7563712,-9.762381,0.00159026,-0.0005025255,-0.0002050775,0.003635111,0.005318927,0.09018514,0.006442438700806551,0.09041495724288791,0.00024799247307155875,0.04884481534706866
8148175,-0.454448,-0.7581965,-9.765247,0.001252538,-0.0002053862,-0.0001572435,0.003759148,0.005386478,0.08845417,0.006568511165430718,0.08869771997813297,0.0002577934001090683,0.04700703103768275
8168177,-0.4605125,-0.7560647,-9.761199,0.0009387753,-8.549447e-06,-0.0001616149,0.003744182,0.005552862,0.0872869,0.006697251319770522,0.08754345256414192,0.00026799772206000376,0.04579154011892975
8188343,-0.4685054,-0.7579913,-9.755665,0.0005299145,0.0008528189,-0.0002101857,0.003995387,0.005674636,0.08582829,0.006940072839118117,0.08610841988642205,0.00028778355079828335,0.04430259335263478
8208545,-0.4645972,-0.7558081,-9.751785,0.0003509303,0.001355652,-0.0003293012,0.004001713,0.005796015,0.08396318,0.007043258962624759,0.08425807434618354,0.0002964047934671991,0.04241905297784878
8228155,-0.4654268,-0.7558272,-9.744755,0.0002337551,0.001565888,-0.000527237,0.004148097,0.005876563,0.08246279,0.007193100959556872,0.08277591700487816,0.00030915069095090853,0.04093981830509089
8248204,-0.4689128,-0.7554639,-9.755602,0.0001624358,0.001568075,-0.0005928578,0.004101361,0.006136702,0.08028215,0.007381075361295602,0.08062074101688489,0.00032551963409752186,0.03883573069561696
8268147,-0.4645961,-0.74713,-9.753424,0.0005189335,0.001533954,-0.0003669031,0.004225479,0.006460913,0.07919811,0.00771997859925855,0.0795734798607244,0.00035609846569873473,0.037833333715442036
8288168,-0.460617,-0.7520169,-9.740637,0.000661471,0.001634739,-0.0001562075,0.004415866,0.006506883,0.07817395,0.007863803081565878,0.0785684787781216,0.00036949040846122886,0.03688370999861116
