TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
19738834,-0.4037841,-0.7605907,-9.826248,0.001569916,0.0002557072,-0.0001397754,-0.009726529,0.05519612,-0.1468755,0.0560465612633125,0.15720569178529203,0.01876877175091739,0.1476639364399111
19758428,-0.4055979,-0.7610188,-9.83829,0.001682987,-0.000260243,-2.406827e-05,-0.01004572,0.05544318,-0.1470407,0.056345919983888805,0.15746691765358461,0.018969804625514026,0.14815508517804177
19778559,-0.4055954,-0.7606962,-9.828444,0.001440486,-0.0005175607,-7.06922e-05,-0.01041072,0.05571531,-0.1468861,0.05667961590655409,0.15744238702625318,0.019195158684404134,0.14810892876433387
19798499,-0.4152229,-0.7590871,-9.818724,0.001353653,-0.0008187286,-0.0003070559,-0.01111682,0.05603064,-0.1466935,0.05712281773268892,0.15742299466079282,0.01949652242668895,0.1480724455066327
19818425,-0.4161234,-0.7586178,-9.812657,0.001395464,-0.0006968614,-0.0003294933,-0.01170187,0.05633346,-0.1465322,0.057536010263733964,0.15742324515111644,0.019779595050484284,0.1480729167306033
19838848,-0.4096461,-0.7585572,-9.812939,0.001709754,-0.0004265648,-0.0001246944,-0.01193623,0.05666579,-0.1463121,0.05790928546387876,0.15735538106257121,0.020037074924048576,0.14794527779734828
19858496,-0.4113334,-0.7538658,-9.824046,0.0020544,-0.0001272796,-9.01742e-05,-0.01271956,0.05705442,-0.1462114,0.05845506007293124,0.1574635435206829,0.02041653943757675,0.14814873604008771
19878686,-0.413473,-0.7554852,-9.820352,0.002427017,0.0002649487,-0.0002719781,-0.01299907,0.05738361,-0.1459263,0.058837526439314225,0.15734147434540902,0.020684580742044576,0.14791912880639232
19898432,-0.4002205,-0.7550065,-9.822419,0.002251076,0.000729973,-0.0003162205,-0.01291672,0.05774369,-0.146062,0.05917073085888411,0.15759214204513655,0.020919522957487637,0.14839081732538761
19918430,-0.3919855,-0.7567139,-9.825465,0.002080233,0.0009955207,-0.000295835,-0.01329115,0.05810165,-0.1460517,0.059602486534078424,0.157745223299899,0.021225926996243875,0.14867924395676163
19938921,-0.4012666,-0.7597099,-9.829077,0.002154296,0.0009359408,-0.0002487002,-0.01367015,0.05833884,-0.1460878,0.05991905584676798,0.15789850715699658,0.021452002190069396,0.14896833291038838
19958429,-0.3981609,-0.7598858,-9.831717,0.002350701,0.001206194,-0.000184939,-0.01365306,0.05858548,-0.1461117,0.06015533653961218,0.15801042177996996,0.02162152047230915,0.14917957801172693
19978463,-0.3972989,-0.7586995,-9.82801,0.002228689,0.001091894,-0.000128226,-0.01411774,0.05894483,-0.1459768,0.060611909443907964,0.15806020911246604,0.021950976309458085,0.14927360248544203
19998518,-0.404899,-0.7615649,-9.823023,0.002155684,0.0006359366,-0.0002341293,-0.01441271,0.05916778,-0.145986,0.060897885018057075,0.15817858450394762,0.022158600588043188,0.14949727595914317
20018520,-0.4037246,-0.7612452,-9.832399,0.002127906,0.0004498541,-0.000248904,-0.01470965,0.05941215,-0.1462933,0.061206023974319713,0.1585809162403692,0.022383409790201373,0.15025874429891908
20039085,-0.4019286,-0.7614691,-9.828134,0.002311107,0.0001753512,-0.0001191375,-0.01507363,0.05977038,-0.1459384,0.061641809242763954,0.15842262856448663,0.022703283064159765,0.14995893221665574
20058427,-0.3986715,-0.7535695,-9.834872,0.002351375,0.0003782117,-0.0002325047,-0.01512024,0.06026084,-0.1458705,0.062128821775108534,0.15855028623567097,0.02306344320860012,0.15020070476084382
20078480,-0.400128,-0.7580054,-9.830291,0.002203325,0.0002925807,-0.0003579058,-0.01556965,0.06036117,-0.1458774,0.062336865857142675,0.15863826989617416,0.023218161948226117,0.15036745153701708
20098504,-0.403641,-0.7622957,-9.837218,0.001872319,-6.802355e-05,-0.0003228489,-0.01588855,0.06074849,-0.1460298,0.06279191873467954,0.15895762814795206,0.02355837972383603,0.15097347708987502
20118492,-0.3992882,-0.7538837,-9.82791,0.002079072,-0.000887751,-0.000221249,-0.01610871,0.0614115,-0.1456772,0.06348907677793166,0.15891101116648304,0.02408440564893175,0.1508849390829757
20138841,-0.4015428,-0.75744,-9.812058,0.002110815,-0.001313488,-9.369246e-05,-0.01633437,0.06145555,-0.1451163,0.0635892779413275,0.15843716986486914,0.024160487707868918,0.14998646234886664
20158419,-0.3939579,-0.7602136,-9.817778,0.001950399,-0.001232998,8.089036e-05,-0.01643263,0.06171942,-0.1450828,0.0638695399533557,0.15851920069724457,0.024373925849773468,0.1501418135134175
20178526,-0.4027763,-0.7592366,-9.824929,0.001805884,-0.0007299252,0.000170374,-0.01687847,0.06212296,-0.1447405,0.06437503327146712,0.15841072327640102,0.02476126582949743,0.14993639456249117
20198646,-0.4100951,-0.7530706,-9.822483,0.001454332,-0.0003388563,0.0002584203,-0.01739998,0.06265348,-0.1444996,0.06502474805880296,0.15845615248475142,0.02526360171416202,0.150022404755118
20218438,-0.4105694,-0.7521272,-9.819978,0.001317216,0.0002224314,0.00023766,-0.01784254,0.06298303,-0.1443275,0.06546157882019421,0.15847916442826956,0.02560417935225418,0.15006598220834794
20238901,-0.4013768,-0.7639765,-9.820921,0.001646664,0.0001520024,0.0002248112,-0.01775992,0.0630217,-0.1441562,0.06547632724348854,0.15832927533383206,0.02561571784004598,0.149782252580725
20258493,-0.4000609,-0.6800166,-9.854026,0.002303634,-0.0001021717,-0.0003828035,-0.01736192,0.06502043,-0.1424008,0.06729853329361124,0.1575026362449572,0.02706132818624102,0.148222305534065
