TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
24981812,0.9298886,-0.3207378,-10.6783,0.002718687,0.03054295,0.2584892,1.245918,0.4070167,-0.1083015,1.3107151699751134,1.3151819158219673,10.26489618439727,10.334978243438213
25001963,1.118188,-0.6838414,-9.124952,0.01537667,0.02464244,0.3491983,1.255885,0.4007033,-0.0606276,1.3182603186988107,1.3196537325138173,10.38341635043894,10.405378693082458
25021757,1.530397,0.4654021,-10.80986,0.03717213,0.02901843,0.419195,1.281284,0.4428624,-0.1216203,1.3556606485362626,1.361105172777567,10.980949369088817,11.069328565887057
25042135,1.31974,-0.07477055,-9.300273,0.05674548,0.01619985,0.4502084,1.307365,0.4441034,-0.0595317,1.3807356999500522,1.3820184862806468,11.390925661871448,11.412101201118166
25061721,1.174464,0.769737,-10.63286,0.03734701,0.00800785,0.4463577,1.351532,0.564625,-0.172122,1.4647321043962271,1.4748105371650286,12.819004822452774,12.996020070184676
25081781,0.9924669,-0.3062002,-9.782475,0.05167359,0.0133023,0.4173115,1.379018,0.5005607,-0.1043334,1.4670554381851049,1.4707607273326448,12.859703660783229,12.924744274457701
25101747,0.7653933,0.08853652,-10.24682,0.03168981,0.02306372,0.3744563,1.369364,0.5411147,-0.1293935,1.472400381367816,1.478074951040826,12.953578226236235,13.053615726343683
25121787,0.7739483,-0.2614353,-9.438459,0.02354681,0.03505313,0.3368855,1.39029,0.559736,-0.08160369,1.4987363590024765,1.500956307164741,13.4211087759311,13.460897270205257
25142110,0.5672024,-0.1215123,-9.21909,0.0273606,0.0406803,0.2938536,1.420871,0.5821689,-0.002954212,1.5355113242070897,1.535514166048868,14.087825284940054,14.087877430967083
25161944,0.6758123,0.008150389,-10.10062,0.03038206,0.02661743,0.2633826,1.426098,0.5884763,-0.06178159,1.5427442630798178,1.54398083735797,14.220857671062499,14.243664036118492
25181762,0.902563,0.03760066,-10.13486,0.04422603,0.01393389,0.2381287,1.446776,0.5905342,-0.08508692,1.5626552516616197,1.564970037892332,14.590301327385198,14.633559036516843
25201736,0.449469,-0.5701388,-9.863832,0.007608204,0.0004049355,0.2367981,1.45173,0.6110148,-0.09642392,1.5750743089514982,1.5780230198153657,14.823132995346263,14.878685990126558
25221784,0.575617,-0.4086227,-10.39382,-0.02355026,-0.002623678,0.2748257,1.476463,0.6105071,-0.08024339,1.5977052010678974,1.5997190100633618,15.252154909378476,15.29062794416966
25242146,0.3263859,-0.7274846,-9.307697,-0.02620286,-0.01242064,0.3226692,1.493264,0.645794,-0.09468226,1.626925709469243,1.6296784942100413,15.815151403188699,15.868715667081977
25261712,1.046562,0.1801009,-10.93983,-0.02358175,-0.01160894,0.3925385,1.541398,0.6849484,-0.1352309,1.6867311893323607,1.6921434635932529,16.999246077772693,17.108513270753686
25281778,1.158772,-0.7461135,-9.662685,0.0003284685,-0.03632116,0.4879009,1.551924,0.6615756,-0.06272802,1.6870537561949117,1.6882195297959564,17.00574849834088,17.029258955187267
25301782,1.628261,0.7251475,-9.692841,-0.02264591,-0.03982864,0.5621096,1.603554,0.7267398,-0.09595177,1.7605499617506002,1.7631627576563011,18.519728602724737,18.57473888716738
25321979,1.725106,-0.4905601,-9.613334,0.009146716,-0.04665461,0.5745768,1.634703,0.7131507,-0.07362577,1.7834903473580928,1.7850094042126452,19.005505969238953,19.037894974437304
25342082,1.235758,0.6938645,-9.222969,-0.01448752,-0.03760309,0.5328687,1.642123,0.8266619,-0.104952,1.8384607268148563,1.8414539815984026,20.195128618142643,20.26094277890904
25361759,1.784472,-0.6031867,-9.903468,0.01175402,-0.02717251,0.4638343,1.70628,0.7815275,-0.06095031,1.876746299225404,1.8777357673393096,21.045005613146092,21.06720238137344
25381785,2.013005,0.4374097,-10.98993,0.01064528,-0.01845775,0.3751637,1.747725,0.7857853,-0.09175984,1.916246647308506,1.918442358153592,21.94020724959351,21.990515962308542
25401745,1.707237,0.1064022,-10.43106,0.004188229,-0.04670271,0.2883272,1.761129,0.8415198,-0.03472206,1.9518532036075458,1.952162019373311,22.76314229738741,22.770345885555006
25421745,1.424769,0.8029681,-8.594552,-0.00228783,-0.03501321,0.2146252,1.795307,0.9238449,-0.05907158,2.0190633034912526,2.019927244993915,24.357784325442434,24.378633798535528
25442089,2.720264,0.003353475,-9.790679,0.02369288,-0.0009813895,0.154979,1.868686,0.9286419,-0.06323728,2.0867110832675446,2.0876690586904356,26.017319791563864,26.041213539215118
25461678,1.889783,0.3722932,-10.35462,0.007503668,0.02045197,0.1039495,1.846607,0.9729695,-0.05472506,2.0872534729589627,2.0879707595105956,26.030846685766022,26.048740808113237
25481971,1.049361,-0.9287409,-11.42778,0.03992609,0.03478304,0.05958519,1.931863,0.9199017,-0.1526456,2.139699462174978,2.145137400641565,27.355424885880545,27.494646444096716
25501733,0.4226352,-0.9702556,-8.429125,0.01143027,0.04385696,0.02505342,1.932001,0.9821803,-0.1349332,2.16732692635631,2.171523192179013,28.066403384111812,28.175190020673696
25521749,1.581908,-0.5683025,-10.50133,-0.01286485,0.04889388,-0.002389204,1.986504,1.001206,-0.09273653,2.2245475037526172,2.2264796564191736,29.5679542888007,29.619339671179436
25542079,1.267543,-0.6801441,-9.941324,-0.002118968,0.02625154,-0.0412342,1.995482,0.9747373,-0.06843488,2.2208244451859067,2.22187860810079,29.469065767603357,29.497048681087023
