TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
16998636,0.001550912,0.001143134,0.0001329998,-0.3909623,-0.7624189,-9.830197
17018467,0.002156222,0.0004518475,-0.0001547784,-0.3973311,-0.7598784,-9.838545
17038888,0.002486762,-0.0001714866,-8.829064e-05,-0.4041886,-0.7661117,-9.84374
17058512,0.002760998,-0.000770459,7.905869e-05,-0.3970966,-0.7628298,-9.836036
17078546,0.003179919,-0.001766072,-8.158291e-05,-0.3968853,-0.7567995,-9.831347
17098424,0.003162461,-0.001735541,-0.0003333861,-0.4020315,-0.7585741,-9.823446
17118480,0.002824529,-0.001040178,-0.0006004244,-0.4083827,-0.7587642,-9.835627
17138913,0.002422958,-0.0004227716,-0.0006624174,-0.4062483,-0.7584116,-9.827551
17158647,0.001970019,0.0001016874,-0.0005692526,-0.3963718,-0.7639468,-9.818236
17178523,0.001530802,0.0006143471,-0.0004401512,-0.3966709,-0.7666133,-9.815789
17198456,0.00123562,0.0008879064,-0.0002750248,-0.4008725,-0.7667639,-9.827347
17218534,0.001395613,0.001045954,-0.0003899962,-0.3998503,-0.7654708,-9.83547
17238847,0.001719587,0.0009284305,-0.0004618636,-0.4079151,-0.7612279,-9.830205
17258424,0.001791248,0.0007809192,-0.0003880365,-0.4027662,-0.7590728,-9.818722
17278458,0.001471412,0.000638304,-0.0002495782,-0.4029576,-0.7608678,-9.826365
17298425,0.001370155,0.0003229691,-0.0002968213,-0.3969685,-0.7642832,-9.836173
17318713,0.001850058,-0.000137043,-0.0002605473,-0.3917082,-0.7665343,-9.837298
17338853,0.002489994,-0.000300635,-0.0001776148,-0.3832232,-0.767642,-9.845288
17358429,0.00250579,-0.0002237842,-8.769658e-05,-0.3897187,-0.7657101,-9.842938
17378491,0.002311134,1.787734e-05,4.420087e-05,-0.397104,-0.7586806,-9.824861
17398502,0.001967362,0.0004468517,0.0001603375,-0.4037855,-0.7579899,-9.823356
17418505,0.002055444,0.0003539619,0.0003101423,-0.4065555,-0.764345,-9.828835
17438844,0.002292183,0.0005116777,0.0004245075,-0.4131165,-0.7661439,-9.831503
17458495,0.002421533,1.400587e-05,0.0005158521,-0.4176525,-0.7666971,-9.831768
17478762,0.002419923,-0.0005777187,0.0003537376,-0.4182034,-0.7645084,-9.827999
17498493,0.002307168,-0.0007285235,0.0001688359,-0.4110936,-0.7648777,-9.832808
17518478,0.002262459,-0.0007118608,-5.930304e-05,-0.4037019,-0.7649988,-9.826404
