TimeUS,Roll,Pitch,Yaw,VN,VE,VD
27305306,2.46,0.32,359.97,0.07305347,0.398134,-0.3832485
27325340,2.46,0.32,359.97,0.07362903,0.3991534,-0.3830835
27345287,2.46,0.32,359.97,0.0744214,0.4004338,-0.383279
27365337,2.46,0.32,359.97,0.07495257,0.4017611,-0.3832082
27385325,2.47,0.32,359.97,0.0753742,0.4031741,-0.383224
27405334,2.47,0.32,359.97,0.07565995,0.4046626,-0.3841013
27425272,2.47,0.33,359.97,0.07617647,0.4056575,-0.3837983
27445320,2.47,0.33,359.97,0.07701418,0.4068072,-0.3840868
27465342,2.47,0.33,359.97,0.077456,0.4079703,-0.3843721
27485299,2.47,0.33,359.97,0.07804868,0.4090733,-0.3850406
27505293,2.47,0.33,359.97,0.07876291,0.4105051,-0.3853361
27525323,2.47,0.33,359.97,0.07942455,0.4113584,-0.3853746
27545287,2.47,0.34,359.97,0.0799872,0.4124855,-0.3858919
27565318,2.48,0.34,359.97,0.08036627,0.4134616,-0.3858155
27585305,2.48,0.33,359.97,0.0809043,0.4146179,-0.3865376
27605383,2.48,0.33,359.97,0.08143061,0.4157926,-0.3873086
27625290,2.48,0.33,359.97,0.08207454,0.4166732,-0.3875218
27645357,2.48,0.33,359.97,0.08244172,0.4174789,-0.3878201
27665290,2.48,0.33,359.97,0.08316186,0.4183715,-0.3880268
27685293,2.48,0.33,359.97,0.08357244,0.4194094,-0.3881369
27705369,2.49,0.33,359.97,0.08446597,0.4204355,-0.3881587
27725300,2.49,0.32,359.97,0.08499768,0.4211137,-0.3881381
27745292,2.49,0.32,359.97,0.08568188,0.4218767,-0.3881676
27765305,2.49,0.33,359.97,0.08583763,0.4226289,-0.3881546
27785342,2.49,0.33,359.97,0.08635648,0.4234698,-0.3886297
27805360,2.5,0.33,359.97,0.08696065,0.4246638,-0.3888777
27825311,2.5,0.33,359.97,0.08714584,0.4249732,-0.3886664
27845324,2.5,0.33,359.97,0.08760781,0.4257329,-0.3886538
27865313,2.5,0.32,359.97,0.08830678,0.4268386,-0.3892151
27885272,2.5,0.33,359.97,0.08878036,0.4276215,-0.3893801
27905321,2.5,0.33,359.97,0.08926955,0.4288438,-0.3900301
27925341,2.51,0.33,359.97,0.08944412,0.4292971,-0.3900955
27945288,2.5,0.33,359.97,0.08970105,0.4300855,-0.3902251
27965343,2.5,0.33,359.97,0.0899345,0.4308623,-0.3904844
27985304,2.51,0.33,359.97,0.09041849,0.4315811,-0.3903816
28005307,2.51,0.32,359.97,0.09087371,0.4327368,-0.3910656
28025315,2.51,0.33,359.97,0.09168316,0.4331757,-0.3908685
28045315,2.51,0.33,359.97,0.09208505,0.4337464,-0.3903233
28065279,2.52,0.32,359.97,0.09279672,0.4346064,-0.390625
28085321,2.51,0.33,359.97,0.09337763,0.4354606,-0.3908755
28105345,2.52,0.33,359.97,0.09380864,0.4365788,-0.3911455
28125355,2.52,0.33,359.97,0.09441736,0.4369039,-0.3909497
28145274,2.52,0.33,359.97,0.0952308,0.4377652,-0.391313
28165374,2.52,0.33,359.97,0.09581696,0.4385312,-0.3913264
28185293,2.52,0.34,359.97,0.09609441,0.4397759,-0.3917981
28205325,2.52,0.34,359.97,0.09663875,0.4408012,-0.3918136
28225328,2.52,0.34,359.97,0.09734204,0.4412673,-0.3914087
28245288,2.52,0.34,359.97,0.09769639,0.4417522,-0.391191
28265325,2.52,0.34,359.97,0.09807671,0.4425278,-0.3910634
28285319,2.52,0.35,359.97,0.09865005,0.4433351,-0.3913616
28305306,2.52,0.34,359.96,0.09871802,0.4445814,-0.3918348
28325325,2.52,0.34,359.97,0.09886289,0.4449903,-0.391729
28345280,2.52,0.34,359.97,0.09937975,0.4456593,-0.391849
28365309,2.52,0.34,359.97,0.1001322,0.4464869,-0.3919765
28385320,2.53,0.35,359.97,0.1002088,0.4475679,-0.3922426
28405353,2.53,0.34,359.96,0.1007672,0.4484623,-0.3923865
28425287,2.53,0.35,359.96,0.1009833,0.4490412,-0.3919997
28445304,2.53,0.34,359.96,0.1016499,0.4498129,-0.3917718
28465349,2.53,0.34,359.96,0.1019657,0.4505645,-0.3914146
28485329,2.53,0.35,359.96,0.1023947,0.4518059,-0.391347
28505332,2.53,0.35,359.96,0.1025772,0.4530493,-0.3913749
28525306,2.54,0.35,359.96,0.102855,0.4534751,-0.3911231
