TimeUS,Roll,Pitch,Yaw,VN,VE,VD
30861101,-1.12,-0.23,237.46,-1.830406,0.5623375,0.1996768
30881212,-1.12,-0.23,237.46,-1.838864,0.5654649,0.1994349
30901157,-1.11,-0.24,237.46,-1.847712,0.5684131,0.1990145
30921160,-1.11,-0.23,237.46,-1.856934,0.57176,0.1987704
30941169,-1.11,-0.23,237.46,-1.865275,0.5738214,0.1977978
30961148,-1.11,-0.23,237.45,-1.873727,0.575701,0.1968753
30981170,-1.11,-0.23,237.46,-1.882207,0.5785336,0.1963707
31001138,-1.11,-0.24,237.46,-1.890538,0.5820958,0.1957017
31021146,-1.1,-0.24,237.46,-1.899033,0.5857872,0.195293
31041090,-1.1,-0.24,237.46,-1.906928,0.5878698,0.194273
31061095,-1.1,-0.23,237.45,-1.91548,0.5902277,0.193597
31081170,-1.1,-0.24,237.45,-1.924039,0.5926378,0.1929814
31101145,-1.1,-0.24,237.45,-1.932746,0.5949352,0.1922556
31121158,-1.09,-0.24,237.45,-1.941077,0.5984578,0.1913603
31141091,-1.09,-0.24,237.46,-1.948336,0.6007012,0.1911612
31161165,-1.09,-0.24,237.46,-1.956461,0.6034268,0.1901395
31181168,-1.09,-0.25,237.46,-1.964882,0.6055851,0.1892856
31201151,-1.09,-0.24,237.46,-1.973328,0.6083133,0.1888522
31221092,-1.09,-0.24,237.46,-1.981895,0.6114103,0.1885566
31241107,-1.08,-0.24,237.46,-1.989574,0.6130319,0.1880111
31261145,-1.02,-0.27,237.45,-1.996074,0.615919,0.1869083
31281170,-1.06,-0.25,237.45,-2.003092,0.6195331,0.1857368
31301148,-1.02,-0.27,237.45,-2.011395,0.6203159,0.1863726
31321200,-1.01,-0.28,237.45,-2.020538,0.6218871,0.1849566
31341088,-0.99,-0.29,237.46,-2.027701,0.6204186,0.188545
31361130,-1.05,-0.26,237.46,-2.034997,0.6254889,0.1842105
31381157,-1.04,-0.26,237.46,-2.040832,0.6289312,0.1820821
31401146,-1.08,-0.23,237.46,-2.048055,0.6323687,0.1824198
31421109,-1.09,-0.22,237.46,-2.055259,0.6354147,0.181569
31441142,-1.13,-0.21,237.47,-2.063924,0.6362541,0.1817696
31461156,-1.18,-0.18,237.48,-2.071283,0.6370445,0.180219
31481157,-1.13,-0.2,237.47,-2.079528,0.6373647,0.1801424
31501092,-1.04,-0.25,237.46,-2.088195,0.6392074,0.1794944
31521180,-1.02,-0.26,237.46,-2.096135,0.6427848,0.1783974
31541149,-1.04,-0.25,237.46,-2.10217,0.6445342,0.1779428
31561134,-0.99,-0.28,237.46,-2.108175,0.6460885,0.1779923
31581102,-0.85,-0.35,237.47,-2.113867,0.6489786,0.1775959
31601165,-0.73,-0.41,237.47,-2.119733,0.6502141,0.177079
31621160,-0.58,-0.48,237.45,-2.128694,0.6533933,0.1726635
31641148,-0.73,-0.4,237.45,-2.137069,0.652894,0.1720401
31661060,-0.84,-0.34,237.45,-2.144083,0.6530528,0.1721658
31681163,-0.92,-0.3,237.45,-2.150087,0.656083,0.1717435
31701142,-0.92,-0.29,237.45,-2.155907,0.6588784,0.1717392
31721150,-0.87,-0.32,237.45,-2.161841,0.6626987,0.168415
31741139,-0.95,-0.28,237.45,-2.168765,0.6626178,0.1688806
31761083,-1.0,-0.26,237.46,-2.176292,0.6624635,0.1680969
31781145,-1.08,-0.22,237.47,-2.183159,0.6640813,0.1650272
31801132,-1.16,-0.17,237.48,-2.189951,0.6663032,0.1652358
31821159,-1.19,-0.14,237.48,-2.196851,0.6685305,0.1664983
31841075,-1.17,-0.14,237.47,-2.203309,0.6700122,0.1655041
31861087,-1.17,-0.13,237.47,-2.210875,0.6701978,0.1649061
31881178,-1.15,-0.13,237.46,-2.218469,0.6706616,0.163701
31901146,-1.16,-0.13,237.46,-2.226041,0.6729567,0.1631763
31921103,-1.13,-0.15,237.46,-2.232168,0.6748969,0.1631189
31941089,-1.11,-0.17,237.46,-2.238304,0.6762413,0.1627689
31961148,-1.08,-0.19,237.46,-2.244055,0.6778609,0.1614458
31981162,-0.95,-0.27,237.45,-2.249239,0.678493,0.1605179
32001152,-1.0,-0.23,237.46,-2.256025,0.6801375,0.1590181
32021180,-1.04,-0.21,237.46,-2.263259,0.6813446,0.1594093
32041075,-1.02,-0.21,237.46,-2.26977,0.681119,0.1587291
32061165,-0.99,-0.22,237.46,-2.275566,0.6820349,0.1577612
32081187,-0.99,-0.22,237.46,-2.281462,0.6838213,0.1569568
32101151,-0.99,-0.22,237.46,-2.287477,0.6856139,0.1572552
32121094,-0.94,-0.24,237.46,-2.293726,0.6877894,0.1556088
32141073,-0.95,-0.24,237.46,-2.299326,0.6879296,0.1541464
32161138,-0.94,-0.24,237.46,-2.305662,0.6873749,0.1537351
32181162,-0.91,-0.24,237.45,-2.316022,0.6901866,0.1530775
32201086,-0.96,-0.21,237.46,-2.317412,0.6888484,0.1533866
32221122,-0.96,-0.21,237.46,-2.322864,0.6923927,0.1514365
32241127,-0.96,-0.21,237.46,-2.327196,0.6923877,0.1510661
32261143,-0.93,-0.23,237.45,-2.332632,0.6926485,0.1496915
32281191,-0.89,-0.24,237.45,-2.338925,0.6928433,0.1473343
32301094,-0.95,-0.21,237.45,-2.345114,0.6938156,0.1462701
32321112,-1.01,-0.17,237.45,-2.350581,0.6964599,0.1453152
32341144,-1.08,-0.14,237.47,-2.355384,0.6968492,0.1443112
32361076,-1.14,-0.11,237.48,-2.359942,0.6946718,0.1440202
32381126,-1.13,-0.11,237.49,-2.365555,0.6944947,0.1434459
32401139,-1.09,-0.12,237.47,-2.370684,0.6948941,0.1421955
32421143,-1.09,-0.11,237.46,-2.376427,0.6980183,0.14225
32441074,-1.03,-0.15,237.46,-2.380312,0.6971832,0.1414285
32461097,-0.96,-0.19,237.46,-2.383398,0.6958916,0.1405697
32481193,-0.98,-0.17,237.46,-2.388958,0.6956323,0.1396255
32501125,-0.97,-0.17,237.46,-2.394619,0.6957608,0.1391414
32521157,-0.96,-0.17,237.46,-2.400584,0.6964216,0.1370985
32541139,-0.96,-0.17,237.46,-2.404654,0.6957636,0.1361219
32561076,-0.96,-0.18,237.46,-2.408543,0.6960832,0.1353958
32581140,-0.95,-0.18,237.46,-2.413544,0.6962041,0.1344393
